"pid","label","object_type","genre","worktags","iconclass_code","height_cm","width_cm","diameter_cm","location_country","location_city","location_collection","accession_nos_and_notes","private_collection_info","most_recent_sale","collection_type","realdate","numeric_date","medium","support","support_notes","signature","signature_location","support_marks","further_inscription","print_notes","print_type","plate_dimensions","states","printmaker","publisher","series","collaborators","collaborator_notes","collectors_patrons","our_attribution","other_attribution_authorities","bibliography","biblio_reference","exhibition_history","ertz_1979","ertz_2008","bailey_walker","hollstein_no","bad_copy","exclude_from_browsing","provenance","provenance_text","related_works","related_works_notes","copies_and_variants","curatorial_files","general_notes","discussion","external_resources_title","external_resources_url","thumbnail","fullwidth","collection","layout","order","permalink"
9759,"The So-Called Tomb of Agrippina","Drawing","Ruins","Ruins|Coast|Beggars|Gypsies",,14.2,26.2,,"England","Oxford","Ashmolean Museum","1966.66.3",,,"Public",1604,1604,"Pen and brown ink, brown and blue wash","Paper",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #OXFD.AS.2","Ashmolean Museum, Report of the Visitors, Oxford 1966, p. 30|Berlin 1975, p. 101-2, nr. 123, pl. 227|Bedoni 1983, p. 37-8|Rome 1987, p. 100|Essen/Vienna 1997-98, p. 452-3, nr. 159, ill.",,"Berlin 1975, nr. 123|Essen/Vienna 1997-98, nr. 159",,,"OXFD.AS.2",,,,7013,"Bequeathed to museum by Sir Richard Nosworthy, K.C.M.G., 1966",,,,7291,,,,,"img/derivatives/simple/9759/thumbnail.jpg","img/derivatives/simple/9759/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/the-so-called-tomb-of-agrippina"
9760,"Hilly Landscape","Drawing","Landscape",,,25.6,39.9,,"England","Oxford","Ashmolean Museum",1948.19,,,"Public","1615-1618",1615,"Brush and brown and blue wash","Paper",,,,,"""dees thien teeckeninghen principalen van / Johannes brueghel ofte franweedn breughel / costen tesamen fx guldens in comptant ghelt"" [""these ten important drawings by Johannes Brueghel or Velvet Breughel cost together ten guilders in bare money""]",,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #OXFD.AS.3","Essen/Vienna 1997-98, p. 470-2, nr. 170, ill.|New Brunswick/Cleveland 1982-83, p. 44-45, nr. 36, fig. 36|Rome/Oxford 1991-92, p. 132-133, nr. 54, ill.|Annual Report, 1948, p. 51","7859|8788","New Brunswick/Cleveland 1982-83, nr. 36|Rome/Oxford 1991-92, nr. 54|Essen/Vienna 1997-98, nr. 170",,,"OXFD.AS.3",,,0,7014,"Purchased, 1948",,,,,,,,,"img/derivatives/simple/9760/thumbnail.jpg","img/derivatives/simple/9760/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/hilly-landscape"
9761,"View of Cruybeke, Belgium","Drawing","Landscape",,,11.7,16.9,,"France","Paris","École des Beaux-Arts","Mas.383",,,"Public",1620,1620,"Pen and brown ink, brown wash","Paper",,,,"Collector's marks: H. Destailleur (L. 740); Jean Masson (L. 1494a)","""Cruybeke""",,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #PARI.BA.1","Paris 1947, nr. 21|Lugt 1949, p. 36, nr. 481|Paris/Hamburg 1985-86, p. 220, nr. 114 (as workshop of Jan Brueghel I)|Gerszi 1994b, p. 182|Essen/Vienna 1997-98, p. 478-9, nr. 174, ill.","8540|8541|8874|8542|8875","Paris 1947, nr. 21|Paris/Hamburg 1985-86, nr. 114|Essen/Vienna 1997-98, nr. 174",,,"PARI.BA.1",,,0,"7015|7016|7017|7018","H. Destailleur (L. 740)|sale, Paris, 27-28 April 1866|donated by Jean Masson (L. 1494a) to École des Beaux-Arts, 1925",3720,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9761/thumbnail.jpg","img/derivatives/simple/9761/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/view-of-cruybeke-belgium"
9762,"Mountain Landscape (Paris)","Drawing","Landscape",,,18.3,42,,"France","Paris","École des Beaux-Arts","Mas.385",,,"Public",,,"Pen and brown ink, brown and indigo wash","Paper",,,,,"Watermark: bunch of grapes (Briquet, nr. 13194)",,,,,,,,,,,,"Bailey/Walker cat. #PARI.BA.2","Paris 1947, nr. 43|Paris 1965-66, nr. 363 (as anonymous late 16th-century Flemish artist)|Paris/Hamburg 1985-86, p. 218, nr. 113","7848|7849","Paris 1947, nr. 43|Paris 1965-66, nr. 363 (as anonymous late 16th-century Flemish artist)|Paris/Hamburg 1985-86, nr. 113",,,"PARI.BA.2",,,,"7019|7020|7021|7022","Marquis de Lagoy (L. 1710)|Charles Gasc (L. 543)|donated by Jean Masson (L. 1494a) to École des Beaux-Arts, 1925",,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9762/thumbnail.jpg","img/derivatives/simple/9762/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/mountain-landscape-paris"
9763,"Barges and Boats on a River","Drawing","Seascape","River|Seascape|Boat|Ship",,11.4,32.8,,"France","Paris","École des Beaux-Arts","Mas.386",,,"Public",,,"Pen, bistre and indigo wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.BA.3","Paris 1930, nr. 88|Paris 1947, nr. 27","8756|8757","Paris 1930, nr. 88|Paris 1947, nr. 27",,,"PARI.BA.3",,,0,7023,"Donated by Jean Masson (L. 1494a) to École des Beaux-Arts, 1925",,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9763/thumbnail.jpg","img/derivatives/simple/9763/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/barges-and-boats-on-a-river"
9764,"Mills of the Edge of a River","Drawing","Landscape",,,20,31.3,,"France","Paris","École des Beaux-Arts","Mas.387",,,"Public",,,"Pen, light indigo wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.BA.4","Paris 1930, nr. 86",8516,"Paris 1930, nr. 86",,,"PARI.BA.4",,,0,7024,"Donated by Jean Masson (L. 1494a) to École des Beaux-Arts, 1925",,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9764/thumbnail.jpg","img/derivatives/simple/9764/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/mills-of-the-edge-of-a-river"
9765,"Boats in a Canal","Drawing","Seascape","Birds|Horse|Canal|Peasants|Seascape|Boat|Wagon",,18.5,28.4,,"France","Paris","École des Beaux-Arts","Mas.388",,,"Public",,,"Pen, light indigo wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.BA.5","Paris 1930, nr. 87|Paris 1947, nr. 22",,"Paris 1930, nr. 87|Paris 1947, nr. 22",,,"PARI.BA.5",,,,7322,"Donated by Jean Masson (L. 1494a) to École des Beaux-Arts, 1925",,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9765/thumbnail.jpg","img/derivatives/simple/9765/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/boats-in-a-canal"
9766,"Village on the Left Bank of a Canal","Drawing","Village, Town and Cityscape",,,11.3,18.9,,"France","Paris","École des Beaux-Arts","Mas.389",,,"Public",,,"Pen, light indigo wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.BA.6","Paris 1947, nr. 23",8703,"Paris 1947, nr. 23",,,"PARI.BA.6",,,0,7025,"Donated by Jean Masson (L. 1494a) to École des Beaux-Arts, 1925",,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9766/thumbnail.jpg","img/derivatives/simple/9766/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/village-on-the-left-bank-of-a-canal"
9767,"Mill on a River","Drawing","Landscape",,,17.8,33.1,,"France","Paris","École des Beaux-Arts","Mas.390",,,"Public",,,"Pen, light indigo wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.BA.7",,,,,,"PARI.BA.7",,,,7026,"Donated by Jean Masson (L. 1494a) to École des Beaux-Arts, 1925",,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9767/thumbnail.jpg","img/derivatives/simple/9767/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/mill-on-a-river"
9768,"River Bank","Drawing","Landscape",,,18.8,29.7,,"France","Paris","École des Beaux-Arts","Mas.391",,,"Public",,,"Pen, light indigo wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.BA.8","Paris 1930, nr. 93",9896,"Paris 1930, nr. 93",,,"PARI.BA.8",,,0,7027,"Donated by Jean Masson (L. 1494a) to École des Beaux-Arts, 1925",,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9768/thumbnail.jpg","img/derivatives/simple/9768/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/river-bank"
9769,"Canal Crossing a Village","Drawing","Village, Town and Cityscape",,,12.7,19.8,,"France","Paris","École des Beaux-Arts","Mas.392",,,"Public",,,"Pen, bistre, indigo, light indigo wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.BA.9","Paris 1930, nr. 92|Paris 1947, nr. 24",,"Paris 1930, nr. 92|Paris 1947, nr. 24",,,"PARI.BA.9",,,,7028,"Donated by Jean Masson (L. 1494a) to École des Beaux-Arts, 1925",,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9769/thumbnail.jpg","img/derivatives/simple/9769/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/canal-crossing-a-village"
9770,"Busy Road with Several Carts","Drawing","Landscape",,,17.1,27.6,,"France","Paris","École des Beaux-Arts","Mas.393",,,"Public",,,"Pen, bistre and indigo light wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.BA.10","Paris 1930, nr. 90",7712,"Paris 1930, nr. 90",,,"PARI.BA.10",,,,7029,"Donated by Jean Masson (L. 1494a) to École des Beaux-Arts, 1925",,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9770/thumbnail.jpg","img/derivatives/simple/9770/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/busy-road-with-several-carts"
9771,"View of a City before Hills","Drawing","Village, Town and Cityscape",,,21,29.1,,"Germany","Schwerin","Staatliches Museum","4528 Hz",,,"Public",,,"Pen and brown ink, watercolored","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #SCHW.SM.2","Schwerin 1982, nr. 6, p. 73, ill. p. 4",8873,,,,"SCHW.SM.2",,,0,7030,"Donated by Jean Masson (L. 1494a) to École des Beaux-Arts, 1925",,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9771/thumbnail.jpg","img/derivatives/simple/9771/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/view-of-a-city-before-hills"
9772,"River Estuary","Drawing","Landscape",,,12.3,19.3,,"France","Paris","École des Beaux-Arts","Mas.395",,,"Public",,,"Pen, indigo wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.BA.12","Bazin 1929, nr. 101|Paris 1930, nr. 89|Paris 1947, nr. 25","9898|9899|9900","Paris 1930, nr. 89|Paris 1947, nr. 25",,,"PARI.BA.12",,,0,7031,"Donated by Jean Masson (L. 1494a) to École des Beaux-Arts, 1925",,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9772/thumbnail.jpg","img/derivatives/simple/9772/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/river-estuary"
9773,"The Mill","Drawing","Landscape",,,19.5,29.7,,"France","Paris","École des Beaux-Arts","EBA 1700",,,"Public",,,"Black chalk, pen and brown ink, brown wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.BA.13","Paris 1947, nr. 26|Brugerolles 1984, nr. 167","8337|8338","Paris 1947, nr. 26",,,"PARI.BA.13",,,0,7032,"Donated by Armand-Valton",,,,,,,"École des Beaux-Arts","http://www.ensba.fr/ow2/catzarts/voir.xsp","img/derivatives/simple/9773/thumbnail.jpg","img/derivatives/simple/9773/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/the-mill"
9777,"Country Road with Four Windmills","Drawing","Landscape",,,16,26.6,,"France","Paris","Fondation Custodia (Collection Frits Lugt)",5990,,,"Public","ca. 1618-ca. 1620",1618,"Pen and bistre, lightly washed in blue","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.LC.4","London/Paris/Bern/Brussels 1972, p. 21, nr. 15, pl. 26|Paris 1974, nr. 13, pl. 70","10299|10300","London/Paris/Bern/Brussels 1972, nr. 15|Paris 1974, nr. 13",,,"PARI.LC.4",,,0,"7047|7048","Victor Decock, Paris|F. Lugt (L. 1028), acquired in 1925","3235|9815",,,,,,,,"img/derivatives/simple/9777/thumbnail.jpg","img/derivatives/simple/9777/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/country-road-with-four-windmills"
9778,"Archduke Albert of Austria with Women on a Platform","Drawing","Portrait",,,16.9,27.4,,"France","Paris","Fondation Custodia (Collection Frits Lugt)","I 3794 recto",,,"Public","1606-1625",1606,"Black chalk","Paper",,,,,"""swert""; RC: ""hout""",,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #PARI.LC.5","Zwollo 2000, p. 449 ev., fig. 6",8204,,,,"PARI.LC.5",,,0,,,,,,,,,"Rijksbureau voor Kunsthistorische Documentatie (RKD)","https://rkd.nl/explore/images/62293","img/derivatives/simple/9778/thumbnail.jpg","img/derivatives/simple/9778/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/archduke-albert-of-austria-with-women-on-a-platform"
9779,"Hunters with Dogs","Drawing","Landscape",,,16.9,27.4,,"France","Paris","Fondation Custodia (Collection Frits Lugt)","I 3794 verso",,,"Public","1606-1625",1606,"Black chalk","Paper",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #PARI.LC.6","Zwollo 2000, p. 449 ev., fig. 7",7877,,,,"PARI.LC.6",,,,,,,,,,,,"Rijksbureau voor Kunsthistorische Documentatie (RKD)","https://rkd.nl/explore/images/62294","img/derivatives/simple/9779/thumbnail.jpg","img/derivatives/simple/9779/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/hunters-with-dogs"
9780,"Landscape with the Temptation of Christ","Drawing","Religious",,,20.8,28.1,,"France","Paris","Fondation Custodia (Collection Frits Lugt)",6618,,,"Public",1595,1595,"Pen and bistre","Paper",,"""BRUEGHEL 1595""",,,"""11""",,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #PARI.LC.7","Paris 1879, nr. 295, p. 80|Winner 1961, nr. 2, p. 198-9, 200, 203, fig. 6 and 7|Franz 1968, p. 39 (repr.)|Franz 1968-69, p. 41, pl. XL, fig. 62|Franz 1969, p. 286-8, fig. 23|Winner 1972, p. 122|London/Paris/Bern/Brussels 1972, p. 17-9, nr. 13, pl. 23|Paris 1974, nr. 12|Berlin 1975, p. 95-6, nr. 113, pl. 216|Ertz 1979, p. 100, fig. 92|Essen/Vienna 1997-98, p. 436-7, nr. 151, ill.",,"Paris 1879, nr. 295|London/Paris/Bern/Brussels 1972, nr. 13|Paris 1974, nr. 12|Berlin 1975, nr. 113|Essen/Vienna 1997-98, nr. 151",,,"PARI.LC.7",,,,"7051|7052|7053|7054|7055|7056|7057","Pierre Defer|Henri Dumesnil (L. 739|sale, Paris, 10-12 May 1900, nr. 61, to Reinach)|Max Kann, Paris|P. de Bayser, Paris|F. Lugt (L. 1028), acquired in 1953","3599|9570",,,,,,,,"img/derivatives/simple/9780/thumbnail.jpg","img/derivatives/simple/9780/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/landscape-with-the-temptation-of-christ"
9782,"Wooden Summerhouse","Drawing","Landscape",,,17.7,18.7,,"France","Paris","Fondation Custodia (Collection Frits Lugt)","XV",,,"Public","ca. 1620-ca. 1623",1620,"Pen and bistre with bistre wash over a sketch in black chalk","Paper",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #PARI.LC.9","Brussels 1926, p. 29, nr. 94|Gerson 1983, p. 113, note 1|London/Paris/Bern/Brussels 1972, p. 21-2, nr. 16, pl. 24",,"Brussels 1926, nr. 94|London/Paris/Bern/Brussels 1972, nr. 16",,,"PARI.LC.9",,,,"7058|7059|7060|7061|7062|7063","L. D. Lempereur (L. 1740|sale, Paris, 24 May 1773, p. 73, from nr. 372, to Marin)|M. Paignon Dyonval (1708-1792), cat. 1810, p. 69 from nr. 1408|Ch. G. Vicomte Morel de Vindé, Paris|P. Mathey, Paris|F. Lugt (L. 1028), acquired in 1908",,,,,,,"Rijksbureau voor Kunsthistorische Documentatie (RKD)","https://rkd.nl/explore/images/214959","img/derivatives/simple/9782/thumbnail.jpg","img/derivatives/simple/9782/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/wooden-summerhouse"
9783,"Wooden Shed","Drawing","Study","Peasants",,13.4,17,,"France","Paris","Fondation Custodia (Collection Frits Lugt)",457,,,"Public",,,"Watercolor","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.LC.10","Brussels 1926, nr. 95|Gerson 1983, p. 113, note 1|London/Paris/Bern/Brussels 1972, p. 24, pl. 24",,"Brussels 1926, nr. 95|London/Paris/Bern/Brussels 1972, pl. 24",,,"PARI.LC.10",,,,7064,"Joullain (Paris) 1773-05-24--1773-06-28, p. 73, lot 372",,,,,,,"Rijksbureau voor Kunsthistorische Documentatie (RKD)","https://rkd.nl/explore/images/220416","img/derivatives/simple/9783/thumbnail.jpg","img/derivatives/simple/9783/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/wooden-shed"
9784,"Winter Landscape with Travellers","Drawing","Landscape",,,26,39.2,,"France","Paris","Fondation Custodia (Collection Frits Lugt)",2231,,,"Public",,,"Brush and brown wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.LC.11","Brussels 1926, nr. 86 (as Jan Brueghel the Elder)|Antwerp 1927, nr. 81 (as Jan Brueghel the Elder)|Winner 1972, p. 153 ff., fig. 34 (as attributed to Jan Brueghel the Elder)|London/Paris/Bern/Brussels 1972, p. 74-5, nr. 55, pl. 16 (as probably by Joos de Momper)|Berlin 1975, p. 103-4, nr. 125, pl. 231 (as attributed to Jan Brueghel the Elder)|Hulst 1976, p. 380, fig. 13 (as attributed to Jan Brueghel the Elder)|Chairini 1980, p. 56, fig. 1|Amsterdam 1980, p. 30, lot 39|Florence/Paris 1980-81, nr. 112, pl. 147 (as Joos de Momper)|Ertz/Momper 1986, p. 239, 241, pl. 269, p. 585, nr. 436|Mielke 1986, p. 88-89, nr. 112 (closer to Jan Brueghel the Elder than to Joos de Momper)|Gleisberg/Mehnert 1990, nr. 36|Boon 1992, vol. 1, p. 266-8, nr. 148, pl. 213 (vol. 3)",,"Brussels 1926, nr. 86 (as Jan Brueghel the Elder)|Antwerp 1927, nr. 81 (as Jan Brueghel the Elder)|London/Paris/Bern/Brussels 1972, nr. 55 (as probably by Joos de Momper)|Berlin 1975, nr. 125 (as attributed to Jan Brueghel the Elder)|Florence/Paris 1980-81, nr. 112 (as Joos de Momper)",,,"PARI.LC.11",,,,"7065|7066|7067|7068|7069|7070|7071|7072|7073","Joseph van Haecken (or van Aken), Antwerp and London (1699?-1749) (see L. 2516 and Suppl.)|probably by inheritance to his brother, Alexander van Haecken (or van Aken), Antwerp and London (1701-1757)|Pierre Defer, Paris (1798-1870) (see L. 739)|his son-in-law, Henri Dumesnil, Paris (1823-1898) (L. 739|sale Paris, Féral...Foucault, 10-12 May 1900, nr. 82 as Aert van der Neer, to Colnaghi at frs 450)|Frederik Muller & Cie, Amsterdam (sale Heseltine-Richter et al., Amsterdam, Frederik Muller & Cie, 27-28 May 1913, nr. 61, pl. 5 as Jan Brueghel the Elder to Güterbock at fl. 675)|Dr. F. Güterbock, Berlin|Frits Lugt, Maartensdijk and Paris (L. 1028), acquired 18 May 1925|inv. nr. 2231",9711,,,,,,,,"img/derivatives/simple/9784/thumbnail.jpg","img/derivatives/simple/9784/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/winter-landscape-with-travellers"
9785,"Street in Prague","Drawing","Village, Town and Cityscape",,,11.7,14.9,,"France","Paris","Fondation Custodia (Collection Frits Lugt)",2559,,,"Public",1604,1604,"Pen and brown ink, brown and brown-gray wash","Paper",,,,,"""praga""",,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #PARI.LC.12","Brussels 1926, nr. 83|Amsterdam 1934, nr. 363|Springell 1938, nr. 279|Wirth 1954, pl. 14 (as Netherlandish master)|Neumann 1970, p. 152|Winner 1972, p. 139|Essen/Vienna 1997-98, p. 450-1, nr. 158, ill.",,"Brussels 1926, nr. 83|Amsterdam 1934, nr. 363|Essen/Vienna 1997-98, nr. 158",,,"PARI.LC.12",,,,"7074|7075|7076","Comte de Robiano|Amsterdam, Muller, F. & Co, 15-16 June 1926, nr. 356 as Hollar|F. Lugt (L. 1028)",,,,,,,,,"img/derivatives/simple/9785/thumbnail.jpg","img/derivatives/simple/9785/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/street-in-prague"
9786,"Village with Canal","Drawing","Village, Town and Cityscape",,,18.3,26.7,,"France","Paris","Fondation Custodia (Collection Frits Lugt)",2232,,,"Public",1602,1602,"Pen and brown ink, washed","Paper",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #PARI.LC.13","Brussels 1926, nr. 85|Antwerp 1927, nr. 45|Amsterdam 1934, nr. 359|Lugt 1949, nr. 38|Marseille 1987, nr. 72|Stampfle 1991, nr. 45, fig. 29|Essen/Vienna 1997-98, p. 444-5, nr. 155, ill.","10090|10091|10092|10093|10094|10095","Brussels 1926, nr. 85|Antwerp 1927, nr. 45|Amsterdam 1934, nr. 359|Marseille 1987, nr. 72|Essen/Vienna 1997-98, nr. 155",,,"PARI.LC.13",,,0,"7077|7078|7079|7080","Freiherr M. von Heyl zu Herrnsheim (L. 2870)|sale, Stuttgart, Gutekunst, 25-26 May 1903|Berlin, Güterbock F.|acquired by Lugt (L. 1028), 1925",,,,,,,,,"img/derivatives/simple/9786/thumbnail.jpg","img/derivatives/simple/9786/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/village-with-canal"
9787,"Birds Sitting on a Branch","Drawing","Flower Still-Life and Nature Study",,,9.2,13.7,,"France","Paris","Fondation Custodia (Collection Frits Lugt)",6407,,,"Public",,,"Pen","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.LC.14",,,,,,"PARI.LC.14",,,,7081,"Sold by Aubry, Paris (Drouot), 4 May 1951, n. 14, ill.",,,,7274,,,,,"img/derivatives/simple/9787/thumbnail.jpg","img/derivatives/simple/9787/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/birds-sitting-on-a-branch"
9788,"Genre Scene: Feasting and Dancing","Drawing","Urban, Common and Peasant Life",,,21.8,28.8,,"France","Paris","Fondation Custodia (Collection Frits Lugt)",5184,,,"Public",,,"Pen, blue wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.LC.15",,,,,,"PARI.LC.15",,,,,,,,,,,,,,"img/derivatives/simple/9788/thumbnail.jpg","img/derivatives/simple/9788/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/genre-scene-feasting-and-dancing"
9789,"Loading of a Horsedrawn Cart","Drawing","Urban, Common and Peasant Life",,,10.6,16.6,,"France","Paris","Fondation Custodia (Collection Frits Lugt)","I 154",,,"Public",,,,"Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #PARI.LC.16",,,,,,"PARI.LC.16",,,,,,,,,,,,,,"img/derivatives/simple/9789/thumbnail.jpg","img/derivatives/simple/9789/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/loading-of-a-horsedrawn-cart"
